question_id,option_id,option_label,weighted_share,weighted_percent,weighted_n,unweighted_n,is_missing,source_url
2026-049_b_32,1,$0 / I would not pay for this,0.7555895113846255,75.56,755.5895113846503,767,false,https://reports.verasight.io/reports/sbm-2026#q-2-32
2026-049_b_32,2,Up to $5,0.10059584848551638,10.06,100.59584848551968,96,false,https://reports.verasight.io/reports/sbm-2026#q-2-32
2026-049_b_32,3,$5 to $10,0.08234020176576091,8.23,82.34020176576362,79,false,https://reports.verasight.io/reports/sbm-2026#q-2-32
2026-049_b_32,4,$10 to $20,0.04384193399410057,4.38,43.841933994102014,40,false,https://reports.verasight.io/reports/sbm-2026#q-2-32
2026-049_b_32,5,$20 to $30,0.015028928613906986,1.5,15.02892861390748,16,false,https://reports.verasight.io/reports/sbm-2026#q-2-32
2026-049_b_32,6,More than $30,0.002603575756089614,0.26,2.6035757560896995,2,false,https://reports.verasight.io/reports/sbm-2026#q-2-32
2026-049_b_33,1,Less than 20%,0.10352805179227516,10.35,103.52805179227856,102,false,https://reports.verasight.io/reports/sbm-2026#q-2-33
2026-049_b_33,2,Between 20 and 40%,0.1747491380909242,17.47,174.74913809092996,166,false,https://reports.verasight.io/reports/sbm-2026#q-2-33
2026-049_b_33,3,Between 40 and 60%,0.28541902419956366,28.54,285.419024199573,293,false,https://reports.verasight.io/reports/sbm-2026#q-2-33
2026-049_b_33,4,Between 60 and 80%,0.14897755091755868,14.9,148.97755091756358,157,false,https://reports.verasight.io/reports/sbm-2026#q-2-33
2026-049_b_33,5,Greater than 80%,0.07837892712818795,7.84,78.37892712819053,84,false,https://reports.verasight.io/reports/sbm-2026#q-2-33
2026-049_b_33,6,Other (I am not interested in trivia events),0.2089473078714904,20.89,208.94730787149726,198,false,https://reports.verasight.io/reports/sbm-2026#q-2-33
2026-049_b_4,1,Very unlikely,0.014779374048252004,1.48,14.77937404825249,16,false,https://reports.verasight.io/reports/sbm-2026#q-2-4
2026-049_b_4,2,Somewhat unlikely,0.02727172985614754,2.73,27.271729856148436,24,false,https://reports.verasight.io/reports/sbm-2026#q-2-4
2026-049_b_4,3,Neutral,0.14564488534644723,14.56,145.644885346452,128,false,https://reports.verasight.io/reports/sbm-2026#q-2-4
2026-049_b_4,4,Somewhat likely,0.29263944335472536,29.26,292.63944335473496,290,false,https://reports.verasight.io/reports/sbm-2026#q-2-4
2026-049_b_4,5,Very likely,0.519664567394428,51.97,519.664567394445,542,false,https://reports.verasight.io/reports/sbm-2026#q-2-4
2026-049_b_5,1,Not at all concerned,0.03385320730547264,3.39,33.85320730547375,33,false,https://reports.verasight.io/reports/sbm-2026#q-2-5
2026-049_b_5,2,Slightly concerned,0.066344267696806,6.63,66.34426769680817,70,false,https://reports.verasight.io/reports/sbm-2026#q-2-5
2026-049_b_5,3,Moderately concerned,0.15928166861699528,15.93,159.28166861700052,158,false,https://reports.verasight.io/reports/sbm-2026#q-2-5
2026-049_b_5,4,Very concerned,0.2569429093454211,25.69,256.94290934542954,255,false,https://reports.verasight.io/reports/sbm-2026#q-2-5
2026-049_b_5,5,Extremely concerned,0.46995692631018277,47.0,469.9569263101982,473,false,https://reports.verasight.io/reports/sbm-2026#q-2-5
2026-049_b_5,6,Other,0.01362102072512226,1.36,13.621020725122708,11,false,https://reports.verasight.io/reports/sbm-2026#q-2-5
2026-049_b_6,1,I have not had surgery for breast cancer,0.9479889110827587,94.8,947.9889110827899,946,false,https://reports.verasight.io/reports/sbm-2026#q-2-6
2026-049_b_6,2,Lumpectomy,0.02584806496234656,2.58,25.84806496234741,31,false,https://reports.verasight.io/reports/sbm-2026#q-2-6
2026-049_b_6,3,Mastectomy and reconstruction with implants,0.014054991213780505,1.41,14.054991213780967,15,false,https://reports.verasight.io/reports/sbm-2026#q-2-6
2026-049_b_6,4,"Mastectomy and reconstruction with my own tissue (e.g., DIEP flap)",0.012204346918366957,1.22,12.204346918367358,10,false,https://reports.verasight.io/reports/sbm-2026#q-2-6
2026-049_b_6,5,"Mastectomy with no reconstruction (e.g., flat closure)",0.009933584096676917,0.99,9.933584096677244,10,false,https://reports.verasight.io/reports/sbm-2026#q-2-6
2026-049_b_6,6,Mastectomy with goldilocks reconstruction,0.005164341160302233,0.52,5.164341160302403,4,false,https://reports.verasight.io/reports/sbm-2026#q-2-6
2026-049_b_7,1,A doctor or healthcare provider,0.7634470004067953,76.34,763.4470004068203,786,false,https://reports.verasight.io/reports/sbm-2026#q-2-7
2026-049_b_7,2,A family member or close friend,0.46806194146406166,46.81,468.06194146407705,489,false,https://reports.verasight.io/reports/sbm-2026#q-2-7
2026-049_b_7,3,A health or wellness coach,0.22636911694582199,22.64,226.36911694582943,243,false,https://reports.verasight.io/reports/sbm-2026#q-2-7
2026-049_b_7,4,An AI-powered health or nutrition app or program,0.17263030276838368,17.26,172.63030276838936,180,false,https://reports.verasight.io/reports/sbm-2026#q-2-7
2026-049_b_7,5,My health insurance company,0.19890393701184278,19.89,198.9039370118493,206,false,https://reports.verasight.io/reports/sbm-2026#q-2-7
2026-049_b_7,6,No one - I would keep this data entirely private,0.06096136155048724,6.1,60.961361550489244,58,false,https://reports.verasight.io/reports/sbm-2026#q-2-7
2026-049_b_7,7,I would not use a CGM,0.11075799120502686,11.08,110.75799120503049,94,false,https://reports.verasight.io/reports/sbm-2026#q-2-7
2026-049_b_8,1,Adjusting your medicines,0.6289673702959542,62.9,628.9673702959749,651,false,https://reports.verasight.io/reports/sbm-2026#q-2-8
2026-049_b_8,2,"Interpreting your lab data, medication or health record information",0.5093751398532271,50.94,509.37513985324387,522,false,https://reports.verasight.io/reports/sbm-2026#q-2-8
2026-049_b_8,3,Providing dietary advice,0.3175676602097762,31.76,317.56766020978665,321,false,https://reports.verasight.io/reports/sbm-2026#q-2-8
2026-049_b_8,4,Emotional support,0.548426856613235,54.84,548.426856613253,561,false,https://reports.verasight.io/reports/sbm-2026#q-2-8
2026-049_b_8,5,Addressing your concerns about your medicines,0.5750990204703285,57.51,575.0990204703473,593,false,https://reports.verasight.io/reports/sbm-2026#q-2-8
2026-049_b_8,6,Telling you whether your medicine is necessary,0.5330971859843501,53.31,533.0971859843676,550,false,https://reports.verasight.io/reports/sbm-2026#q-2-8
2026-049_b_8,7,Other,0.04666894749586448,4.67,46.66894749586601,47,false,https://reports.verasight.io/reports/sbm-2026#q-2-8
2026-049_b_8,8,None of the above,0.13444421286053113,13.44,134.44421286053554,114,false,https://reports.verasight.io/reports/sbm-2026#q-2-8
2026-049_b_9,1,"Understanding a health condition, symptom, or diagnosis",0.27019686829394,27.02,270.1968682939489,279,false,https://reports.verasight.io/reports/sbm-2026#q-2-9
2026-049_b_9,2,Learning about medications or treatments,0.1982614860429042,19.83,198.26148604291072,208,false,https://reports.verasight.io/reports/sbm-2026#q-2-9
2026-049_b_9,3,"Diet, nutrition, or meal planning",0.15428482094882975,15.43,154.28482094883483,159,false,https://reports.verasight.io/reports/sbm-2026#q-2-9
2026-049_b_9,4,Physical activity or lifestyle improvement,0.12501648204835486,12.5,125.01648204835898,125,false,https://reports.verasight.io/reports/sbm-2026#q-2-9
2026-049_b_9,5,Mental health or emotional support,0.100778263997661,10.08,100.77826399766431,93,false,https://reports.verasight.io/reports/sbm-2026#q-2-9
2026-049_b_9,6,Preparing for or following up on a medical visit,0.11623886543486671,11.62,116.23886543487053,111,false,https://reports.verasight.io/reports/sbm-2026#q-2-9
2026-049_b_9,7,Other,0.0380831056752957,3.81,38.08310567529695,36,false,https://reports.verasight.io/reports/sbm-2026#q-2-9
2026-049_b_9,8,None of the above,0.5571264331870415,55.71,557.1264331870598,554,false,https://reports.verasight.io/reports/sbm-2026#q-2-9
